town,source_kind,topic,term,meeting_date,meeting_body,item_title,url,start_seconds,context
Killingly,transcript,predictive_policing,predictive_policing,2024-04-09,Town Council,"Town Council - Regular Meeting April 9, 2024",https://www.youtube.com/watch?v=eJJPfgvNQgA&t=13863s,13863,so uh this is essentially going to be replacing um that structure um and it really runs from where The Foundry building is across that um small section of um parking lot and then exits uh
Killingworth,transcript,alpr,alpr_flock,2026-07-27,Board of Selectmen,Board of Selectman 7-27-2026,https://www.youtube.com/watch?v=4iZZOkGRXmM&t=2689s,2689,we approach utilizing any sort of technology. Um we just got burned on Flock. I want us to be a little bit more cautious in the future. Uh particularly around
Killingworth,transcript,alpr,alpr_flock,2026-06-08,Board of Selectmen,Board of Selectman 6-8-2026,https://www.youtube.com/watch?v=ClwkBeRgz5A&t=2484s,2484,concerns last year that were raised about security and you know privacy. Um but a lot more information about flock in particular came about after both board of selectment and board of finance
Killingworth,transcript,alpr,alpr_flock,2026-01-26,Board of Selectmen,Board of Selectmen 1-26-2026,https://www.youtube.com/watch?v=qr5x0qOHP1E&t=2013s,2013,"public and tracking their movements. >> Um I haven't heard so much about the flock cameras, though I did have a long discussion with one person um concerned about the block cameras that we"
Killingworth,transcript,alpr,alpr_flock,2025-07-14,Board of Selectmen,Board of Selectmen 7-14-2025,https://www.youtube.com/watch?v=5_b6HQfNXpE&t=1924s,1924,"you'll probably get a lot of voices being like they'll be like, ""What is In fact, I think when the flock cameras go up, you know, I'm sure we'll hear some >> If you've noticed in the last email set"
Killingworth,transcript,alpr,alpr_flock,2025-06-23,Board of Selectmen,Board of Selectmen Regular Meeting 6-23-2025,https://www.youtube.com/watch?v=crid9CC6g8E&t=973s,973,"This is going to be ongoing work. Um that's the biggest new piece of equipment. Two of them. Yes. Okay. So um otherwise the permit uh request is in for the license plate reader cameras for 8180. Um, that's in the state's hand. The final decision of where they're going to go. Yes, we So, when when we"
Killingworth,transcript,alpr,alpr_flock,2025-06-23,Board of Selectmen,Board of Selectmen Regular Meeting 6-23-2025,https://www.youtube.com/watch?v=crid9CC6g8E&t=1033s,1033,"you're going down 81, you pass right into Clinton, I think before. It's not Silver. Is it Silver Bridge? Silver Birch. Silver Birch. I think there's a flock camera right there. Yes. And I think Yeah. Yeah. So, I'm going to assume that that's what it's going to look like. Yeah. Okay. Um,"
Killingworth,transcript,alpr,alpr_flock,2025-05-28,Board of Selectmen,Board of Selectmen 5-28-2025,https://www.youtube.com/watch?v=aJ0r5W5Brrg&t=1461s,1461,"cruising the roads and pulling over the locals. Okay. I think it's having a billing worth of Okay. So, horseman is still going on. Um, we had a meeting today with uh Flock about the kicking off the installation of the license plate reader cameras. Um, does did Clinton get theirs installed? Because I"
Killingworth,transcript,alpr,alpr_flock,2025-05-28,Board of Selectmen,Board of Selectmen 5-28-2025,https://www.youtube.com/watch?v=aJ0r5W5Brrg&t=1469s,1469,"Okay. I think it's having a billing worth of Okay. So, horseman is still going on. Um, we had a meeting today with uh Flock about the kicking off the installation of the license plate reader cameras. Um, does did Clinton get theirs installed? Because I think when I was if you're going down there's a"
Killingworth,transcript,alpr,alpr_flock,2025-04-29,Board of Selectmen,BOS Special Meeting 4-29-2025,https://www.youtube.com/watch?v=Lfg_EygYfR4&t=3399s,3399,"now DOT is holding hard and fast to those dates. Okay. Um, but yes, we have the flock camera still in place in capital plan."
Killingworth,transcript,alpr,alpr_flock,2025-03-10,Board of Selectmen,Board of Selectmen 3-10-2025,https://www.youtube.com/watch?v=Yf22C4oBPoU&t=909s,909,capital um just to go over some of the things that we have by consent added or remove um so in capital I'll note that we have added the for the residen a trooper the flock safety C Falcon cameras those are the License Plate Reader cameras that are requested and that's a little bit lower price than w
Killingworth,transcript,alpr,alpr_flock,2025-01-27,Board of Selectmen,BOS Regular meeting 1-27-2025,https://www.youtube.com/watch?v=x8Hdfe_R3ro&t=465s,465,where the state is um licensing a license plate reader uh background software for tracking cars that are
Killingworth,transcript,alpr,alpr_flock,2025-01-09,Public Health Agency,Public Health Agency 1-9-2025,https://www.youtube.com/watch?v=c6wal7BbM0I&t=496s,496,contact um if you or you or there's somebody in your town that is a um domestic flock uh person meaning they have their own chickens um and they have the same thing happen a multitude of
Killingworth,transcript,alpr,alpr_flock,2025-01-09,Public Health Agency,Public Health Agency 1-9-2025,https://www.youtube.com/watch?v=c6wal7BbM0I&t=517s,517,the domestic birds and all testing uh let's if somebody uh who has a domestic flock wants those birds tested that all will happen with the Connecticut veterans um which is up at
Killingworth,transcript,alpr,alpr_flock,2025-01-09,Public Health Agency,Public Health Agency 1-9-2025,https://www.youtube.com/watch?v=c6wal7BbM0I&t=887s,887,them know what their options are well that came up on the discussion and um many uh personal uh flock owners aren't don't aren't registered and the um the the the place where you might get a list
Killingworth,transcript,drone,drone,2026-02-09,Board of Selectmen,Board of Selectmen 2-9-2026,https://www.youtube.com/watch?v=EL24RubWmXE&t=873s,873,"necessary. Um, one idea that's come up in the last two plans is the possibility of the fire company getting a drone um, in case there's uh, wildfires to see where the extent of wildfires are or if"
Killingworth,transcript,drone,drone,2026-02-09,Board of Selectmen,Board of Selectmen 2-9-2026,https://www.youtube.com/watch?v=EL24RubWmXE&t=951s,951,"plan kind of calls out >> uh for the towns and then some of those big ticket capital items like a drone or having somebody uh able to pilot that drone in the power company. So,"
Killingworth,transcript,drone,drone,2026-02-09,Board of Selectmen,Board of Selectmen 2-9-2026,https://www.youtube.com/watch?v=EL24RubWmXE&t=956s,956,"big ticket capital items like a drone or having somebody uh able to pilot that drone in the power company. So, >> um >> I do have a question though. We have"
Killingworth,transcript,drone,drone,2025-10-27,Board of Selectmen,Board of Selectmen 10-27-2025,https://www.youtube.com/watch?v=BegWMdygCAI&t=1973s,1973,apparatus under fire company that's a ladder truck um >> we're not we're not getting a drone Mhm. >> Or rather a a two and a half two and a quarter million drum um
Killingworth,transcript,drone,drone,2025-08-25,Board of Selectmen,Board of Selectman 8-25-2025,https://www.youtube.com/watch?v=RnYanX2S3Sg&t=2290s,2290,"department uses the property. Uh, and honestly, I'm not against nonprofits using it. It's a perfect spot to drone business up coming out of recycle way. Understand that."
Killingworth,transcript,drone,drone,2025-06-09,Board of Selectmen,Board of Selectmen 6-9-2025,https://www.youtube.com/watch?v=YoiEfLgMpHY&t=3004s,3004,"now they have that off-road vehicle, we can take that off the plan. Another item was discussion of purchasing a drone. So, um, when the wildfire happened in, uh, it wasn't really a wildfire, but"
Killingworth,transcript,drone,drone,2025-06-09,Board of Selectmen,Board of Selectmen 6-9-2025,https://www.youtube.com/watch?v=YoiEfLgMpHY&t=3027s,3027,"1,000 acres, sorry. Um, they used the state and fire companies used a drone to determine where the fire was spreading to um, and the extent of it. So we included in that in the"
Killingworth,transcript,drone,drone,2025-06-09,Board of Selectmen,Board of Selectmen 6-9-2025,https://www.youtube.com/watch?v=YoiEfLgMpHY&t=3035s,3035,"was spreading to um, and the extent of it. So we included in that in the current plan a drone because we could also see use of that in uh wetlands building department seeing okay this guy"
Killingworth,transcript,drone,drone,2024-12-09,Board of Selectmen,Board of Selectmen 12-9-2024,https://www.youtube.com/watch?v=mb3qKtD9vWI&t=975s,975,don't know if this is allowed but to speak to Kathy's point the website touts um technology that shows Drone footage to determine volumes of sand and resources and so it's interesting that
Killingworth,transcript,drone,drone,2021-04-15,Conservation Commission,Conservation Commission 4 15 21,https://www.youtube.com/watch?v=byulCaANefQ&t=4472s,4472,need to get to the side of the road though or you can just get a drone and take pictures oh that's that's that's that's droning
Killingworth,transcript,drone,drone,2020-04-22,Public Health Agency,Public Health Agency 4 22 20,https://www.youtube.com/watch?v=X0jmFNth0ms&t=2749s,2749,it's hilarious when you watch the news and everything i could just see this drone flying over and like you know sorry you're only four feet apart you know
Killingworth,transcript,predictive_policing,predictive_policing,2026-07-20,Zoning Board of Appeals,Zoning Board of Appeals 7-20-2026,https://www.youtube.com/watch?v=1eijh7OUR_0&t=1622s,1622,enforcement officer made an error in issuing the permit to allow this home foundry at 45 Stevens Road. >> you're alleging that the reason that
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=7935s,7935,">> Yes. So, the uh the governor put in place a 30-day data retention. When you read the flock cameras terms and conditions, their data retention is 30 days. So, he did put something in in"
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=7981s,7981,"stolen car crimes go down by 9%. But on the flip side of that, it is a for-profit model. So the flock, the company that owns flock, sure, they're giving it to police, they"
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=7984s,7984,"the flip side of that, it is a for-profit model. So the flock, the company that owns flock, sure, they're giving it to police, they can also give it to the insurance"
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=7999s,7999,"because the person said, you know, such and such happened to my car. The insurance company says, ""Hey, Flock, you can track this guy from the point where he leaves his office to the point where"
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=8025s,8025,print this out. This is from a website that is uh anti- flock anti- uh surveillance cameras just to set the stage but it does list user reported locations of
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=8036s,8036,cameras just to set the stage but it does list user reported locations of flock cameras. So what is happening is in the last month or so two more cameras have come online in Willilamantic and
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=8136s,8136,"in place already some sort of policy that would say, ""Hey, if a c if if a company, not necessarily Flock, but a company comes in and says, ""We want to set up license plate readers or"
Lebanon,transcript,alpr,alpr_flock,2026-08-11,Board of Selectmen,Board of Selectmen Regular Meeting 8-11-26,https://www.youtube.com/watch?v=5RyqhgbWYPg&t=8142s,8142,"company comes in and says, ""We want to set up license plate readers or surveillance or drones,"" because Flock also does drones, which is creepy in my opinion, personal opinion, that we would"
Lebanon,transcript,alpr,alpr_flock,2024-10-08,Board of Selectmen,Board of Selectmen Regular Meeting 10-8-2024,https://www.youtube.com/watch?v=h4hl4B4biu4&t=4086s,4086,"I've read about a guy down, I don't know, outside of Washington who had a flock of sheep that he put in his truck and he go somewhere perimeter fence up. What about Yeah, maybe the boax boag"
Lebanon,transcript,drone,drone,2026-03-16,Planning and Zoning Commission,Planning and Zoning Regular Meeting 3-16-26,https://www.youtube.com/watch?v=WtGvL8ubnK4&t=8031s,8031,"where someone comes in and said, ""Here's a big building. They're going to fly in. We'll drone."" I don't know. Like, it's crazy. Um, >> what about the village district"
Lebanon,transcript,drone,drone,2024-08-27,Board of Selectmen,Board of Selectmen Special Meeting 8-27-2024,https://www.youtube.com/watch?v=EbZJav5uu3E&t=4160s,4160,people year in review you know here's the pictures you got we've got the um the Drone pictures anybody want copies of those let me know um you got Memorial Day pictures you got
Lebanon,transcript,drone,drone,2024-08-27,Board of Selectmen,Board of Selectmen Special Meeting 8-27-2024,https://www.youtube.com/watch?v=EbZJav5uu3E&t=4168s,4168,copies of those let me know um you got Memorial Day pictures you got Halloween your drone do we no we hired somebody yeah to come on up so that's a that's a new drone picture so what if
Lebanon,transcript,drone,drone,2024-08-27,Board of Selectmen,Board of Selectmen Special Meeting 8-27-2024,https://www.youtube.com/watch?v=EbZJav5uu3E&t=4174s,4174,Halloween your drone do we no we hired somebody yeah to come on up so that's a that's a new drone picture so what if the fire department photographer wanted us to pay him for the
Ledyard,transcript,alpr,alpr_flock,2013-07-24,Town Council,Regular Meeting of Ledyard Town Council Held on 7 24 2013 7 00 00 PM At Council Chambers   Annex Bui,https://www.youtube.com/watch?v=wk6XBZVryLw&t=4234s,4234,example any further discussion well and you raise a good point because spirit of this for the first flock of people their first year so in fact we knew that for the second year maybe
Ledyard,transcript,drone,drone,2020-05-21,Farmers' Market Committee,Farmers' Market Cmt Special  Mtg 2020 05 21,https://www.youtube.com/watch?v=_QVc0gpCLpk&t=4346s,4346,my brother earlier he's gonna meet me down at the lower town green tomorrow morning at 7:30 with his drone so we can get a picture and then I will email you guys the picture and then that way you
Ledyard,transcript,drone,drone,2020-04-15,Finance Committee,Finance Committee Meeting 2020 04 15,https://www.youtube.com/watch?v=X8BZOuUoDuU&t=802s,802,this for the whole meeting what's next just a texture for imagine you're up next on drone attacks in the council approve a proposed resolution regarding the tax deferment program pursuant to
Ledyard,transcript,facial_recognition,facial_recognition,2022-03-09,Administration Committee,ADMIN MTG 2022 03 09,https://www.youtube.com/watch?v=mlJnxUZqAYk&t=418s,418,people calling in and there was no video and you you didn't have the benefit of face recognition to know who was talking that every time somebody spoke they would say like okay this is counselor
Ledyard,transcript,predictive_policing,predictive_policing,2013-06-30,Town Council,Public Hearing of Ledyard Town Council Held on 3 13 2013 6 30 00 PM At Council Chambers   Annex Buil,https://www.youtube.com/watch?v=W9Lr7Uh0fnA&t=2694s,2694,things I wouldn't worry about former cable technician I've spent six years working in a foundry I've been inside face to face many of the early my career i I carried a feeling of disdain
Ledyard,transcript,predictive_policing,predictive_policing,2012-08-22,Town Council,Regular Meeting of Ledyard Town Council Held on 8 22 2012 7 00 00 PM At Council Chambers   Annex Bui,https://www.youtube.com/watch?v=j9J6DBodaQY&t=740s,740,questions take a look at the map have we changed the map so that we can put a foundry thanks to your house or a dry cleaning establishment or a dog kennel or a factory what what have we done to
Lyme,transcript,drone,drone,2021-10-07,Region 18 Board of Education,Oct 6th BOE Meeting,https://www.youtube.com/watch?v=cpChtUrfyoo&t=271s,271,projects wlym morning news broadcasts ping pong club drone lessons and even being a member of our in-district mentoring program for students
Lyme,transcript,drone,drone,2021-08-05,Region 18 Board of Education,BOE Meeting Aug 4,https://www.youtube.com/watch?v=K-Ye6yg8D6g&t=3890s,3890,fabric so that'll be the finished height will be around with a drone a little bit just to show you so this picture the center is where
Mansfield,transcript,alpr,alpr_flock,2026-08-10,Town Council,Town Council  8/10/2026,https://www.youtube.com/watch?v=cjsRJPm2fVc&t=3864s,3864,"ALPRs? Um this is in reaction primarily to police departments' use of the readers, the Flock camera systems, and other things like that, but um are you aware that the governor's asked"
Mansfield,transcript,alpr,alpr_flock,2026-08-10,Town Council,Town Council  8/10/2026,https://www.youtube.com/watch?v=cjsRJPm2fVc&t=3957s,3957,"see any of the documentation in the packet around this that the specific ALPR technology that this company is using, you know, one of their revenue streams"
Mansfield,transcript,alpr,alpr_flock,2026-08-10,Town Council,Town Council  8/10/2026,https://www.youtube.com/watch?v=cjsRJPm2fVc&t=3995s,3995,"municipal police departments around the around the state, to make a list of all the ALPR technologies that are in use in the state. I'm imagining this would be on that list."
Mansfield,agenda,alpr,alpr_flock,2026-08-10,Town Council,Town Council Agenda - 2026-08-10,https://ct-mansfield.civicplus.com/AgendaCenter/ViewFile/Agenda/_08102026-17709,,"goal of improving compliance with state motor vehicle tax laws and increasing tax revenue. The Council inquired about the company's methods for verifying vehicle locations, including the use of license plate reader data, and the process for adding qualifying vehicles to the tax rolls. Council member"
Mansfield,transcript,alpr,alpr_flock,2025-11-25,Agriculture Committee,Agriculture Committee  11/25/2025,https://www.youtube.com/watch?v=M9BgsVnQ5aQ&t=2359s,2359,"gives me plenty of time to cajul Steve into uh letting me have a whole flock of chickens. Uh, a horse. >> Oh, yeah. I'll stick to food animals."
Mansfield,transcript,alpr,alpr_flock,2025-11-06,Parks and Natural Resources Committee,PNRC 11/06/2025,https://www.youtube.com/watch?v=lgCNWqf0vF0&t=7397s,7397,"Uh, but I I can look into adding coyotes. Uh, and not coyote flock. That's a different thing in town. Um, which was acknowledged by the way in USA"
Mansfield,transcript,drone,drone,2026-04-30,Board of Education,Board of Education 04/30/2026,https://www.youtube.com/watch?v=LXXgwc-PKv0&t=1790s,1790,they were able to come to enrichment for Xlock. Um middle at the bottom is a bird's eye view from the drone of students testing their robots in bsentennial
Mansfield,transcript,drone,drone,2026-02-09,Town Council,Town Council 2/9/2026,https://www.youtube.com/watch?v=Hr1R1GwB2eU&t=991s,991,">> This one here. >> Okay. >> I got to do a screen share for >> Sure. And this is compliments of a Cana Deep using drone foot. They had a drone up in the air, so it's a little hard to see on this. Um, but it'll give you an idea of the size and the scope of what we had. Um, we did have 13 train cars "
Mansfield,transcript,drone,drone,2026-02-09,Town Council,Town Council 2/9/2026,https://www.youtube.com/watch?v=Hr1R1GwB2eU&t=6351s,6351,"the part that's still not done. They have to run the wire from 89 all the way down the road, connect it so you can send the power out. >> I'll uh I'll circulate a drone photo of it to the council so you can get a sense. It's pretty pretty visually dramatic. Yeah. >> And also here's future swap shop."
Mansfield,transcript,predictive_policing,predictive_policing,2026-06-22,Town Council,Town Council  6/22/2026,https://www.youtube.com/watch?v=dBbW-Cn1bXw&t=9340s,9340,"take feedback from the community. So, thank you to all. >> Ms. Gotham. >> You know, as a a fellow bibliophile"
Mansfield,agenda,surveillance_general,surveillance_general,2026-05-28,School Building Committee,School Building Committee (2018 - ) Agenda - 2026-05-28,https://ct-mansfield.civicplus.com/AgendaCenter/ViewFile/Agenda/_05282026-17554,,"Rate Amount Mansfield Elementary School-Pump House, 134 Warrenville Road, Mansfield Center, CT 1 CCTV Installation Labor - Retrofit $13,868.01 $13,868.01 Sales Tax"
Middlebury,agenda,alpr,alpr_vendor,2026-06-08,,Police Commission Minutes - 2026-06-08,https://www.middleburyct.gov/AgendaCenter/ViewFile/Minutes/_06082026-351,,re is a regulation on sharing poles? Deputy Chief Hunt noted that it can be looked into. Chief Deely stated that we have heard back from Frontier regarding the use of their poles for the department's Rekor cameras. Are there any restrictions on speed limit signs? Chairman Moreira advised that he can
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=685s,685,educated on it as well. And uh gives all the towns again and also I'm also here for the flock cameras too. Um I'm for and against the flock cameras. I'm for it because it helped solve a murder in
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=687s,687,"the towns again and also I'm also here for the flock cameras too. Um I'm for and against the flock cameras. I'm for it because it helped solve a murder in my neighborhood on East Broadway, but I"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=920s,920,"Hey, how you doing? Uh my name is Tristan Howard, 75 Peak Avenue. Uh, I am here because I'm against the flock ALRP program currently running in the city. I've raised this issue before at"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1022s,1022,"got to get these cameras out of here. In March, I filed a Freedom of Information request. This is my flock data. This is crazy. What are we doing? I'm traveling around the city and you got me 168"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1069s,1069,"entire city into a searchable database. So, I'm against this kind of uh surveillance program from Flock or any company that puts residents into a searchable database and you guys should"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1187s,1187,years ago and have been a Milford resident. I'm I'm not here about the flock cameras. My concern is that um I do have some notes that um I'd like to address. I'm here to ask for maybe not
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1413s,1413,"before it reaches a child. It records the violation and mails a citation later. The flock condors, they go further, offering live and recorded video, remote pan, tilt, zoom controls,"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1442s,1442,"crosswalks, better lighting, improved road designs, or targeted patrols. We've been told that f that flock focuses on stolen vehicles, violent criminals, and missing people. That Milford's portal"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1462s,1462,"is mission creep. We've been told to trust the safeguards, but Milford's public ALPR policy version is version one dated March 2026, months after the readers began operating. The city's"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1502s,1502,"innocent people's movements. We have been told these programs cost taxpayers nothing, but Flock is a city contracted system. Flock Ultimate while Ultimate says its traffic camera program is"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1504s,1504,"been told these programs cost taxpayers nothing, but Flock is a city contracted system. Flock Ultimate while Ultimate says its traffic camera program is funded through citations. The first"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1526s,1526,"everywhere, but an ordinary doorbell camera cannot issue a city fine or search a law enforcement ALPR network. And while residents raise legitimate concerns, Milford hosted a flock branded"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1531s,1531,"search a law enforcement ALPR network. And while residents raise legitimate concerns, Milford hosted a flock branded trust forum for the company's law enforcement customers across"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1669s,1669,"replacing old videos, video cameras, and building out the system. License plate readers never named. flock never named. You voted for replacement cameras, but what went in what what went in was one"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1791s,1791,"protecting privacy, civil liberties, and personal data. As the city signs contracts with companies like Flock Safety, which is valued at approximately 7.5 billion, Milford is becoming a place"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1830s,1830,our data. A 2025 report by Wired uh described a data link and revealed that Flock Safety may be using workers in the Philippines to review and categorize surveillance footage as a part of
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1852s,1852,safeguards. LAPD current um recently chose not to renew their contract with Flock until clearer privacy and data management rules were established. Washington State passed a law
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1857s,1857,"management rules were established. Washington State passed a law restricting ALPR collection near schools, places of worship, food banks, and immigration related sites. Milford"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1882s,1882,"driveway, I receive a camera alert. That camera is operated by Ultimate, which incorporates flock technology and doesn't stop speeding in real time, but it issues warnings and citations after"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1893s,1893,"the fact. Milford's ordinance requires a 30-day data retention period for those cameras, but unlike the city's flock ALPR policy, it doesn't require independent audits yet. And section 1465"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1895s,1895,"30-day data retention period for those cameras, but unlike the city's flock ALPR policy, it doesn't require independent audits yet. And section 1465 of your ordinance for those cameras"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1935s,1935,"answered and stronger safeguards in place, I respectfully ask the city to suspend operation of all flock cameras and cameras using flock technology in Milford. And let me conclude this for"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=1937s,1937,"place, I respectfully ask the city to suspend operation of all flock cameras and cameras using flock technology in Milford. And let me conclude this for something even the kids would"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2404s,2404,"you. Contrast can be broken. There's a big problem here. And if you don't get rid of these flock cameras, come November, these people behind me are going to throw you the flock out of"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2408s,2408,"rid of these flock cameras, come November, these people behind me are going to throw you the flock out of office. [applause and cheering]"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2570s,2570,before you tonight as a concerned citizen demanding the removal of all flock cameras and any other AI derived surveillance system. [cheering]
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2713s,2713,spies. I demand the immediate removal of all of these cameras and insumation. This program needs to go flock itself. [cheering] >> [applause]
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2757s,2757,"the city. And on that note, it took me less than 30 minutes to pull up over 12 of your flock cameras that are misconfigured and be able to get into them. People are here wondering how"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2803s,2803,"we'll know. I'll know. Other people out there will know. On top of that, the Flock contract actually states Flock has rights over what data they deem unnecessary to share, which is a nice"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2822s,2822,"over 600,000 files to ICE agents. This is the same company that reactivated the Flock program on companies or on towns that have decided to turn it off unbeknownst to them."
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=2926s,2926,"But I remember learning about World War II, and I'll bring this back to the flock cameras. And I learned about the rise of fascism in Italy. And I remember going over to see"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=3089s,3089,"earth. And it's despicable what I see this city doing to us. There's case law on all of these flock cameras which need to be removed. In Chattery versus US, it was ruled by the"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=3973s,3973,"offered tonight. Whereas the city of Milford has deployed block safety automated license plate readers, ALPRs, and or related or similar camera systems throughout the city. And whereas these"
